   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.6538268e+03   1.8064882e+03   1.8221102e+03   1.8371102e+03   1.8529213e+03   1.8677323e+03   1.8829370e+03   1.8983543e+03   1.9131654e+03   1.9279764e+03   1.9427874e+03   1.9578692e+03   1.9728447e+03   1.9876558e+03   2.0020315e+03   2.0168425e+03   2.0316535e+03   2.0464646e+03   2.0606492e+03   2.0750866e+03   2.0898976e+03   2.1037087e+03   2.1185197e+03   2.1323307e+03   2.1465702e+03   2.4469730e+03   2.1747638e+03   2.1886220e+03   2.2027874e+03   2.2169528e+03   2.2305054e+03   2.2442835e+03   2.2579864e+03   2.2716142e+03   2.2849852e+03   2.2989449e+03   2.3121102e+03   2.3254538e+03   2.3394409e+03   2.3526063e+03   2.3657717e+03   2.3789370e+03   2.3921024e+03   2.4052677e+03   2.4184331e+03   2.6374943e+03   2.4437638e+03   2.4569291e+03   2.4698055e+03   2.4822598e+03   2.4954252e+03   2.5078305e+03   2.5206614e+03   2.5329213e+03   2.5453540e+03   2.5582205e+03   2.5704173e+03   2.5824004e+03   2.5947617e+03   2.6070813e+03   2.6189320e+03   2.6312852e+03   2.6430982e+03   2.6553780e+03   2.6668976e+03   2.6788526e+03   2.6909370e+03   2.7024567e+03   2.7139764e+03   2.7255269e+03   2.7374510e+03   2.7489707e+03   3.3081405e+03   2.7715748e+03   2.7830945e+03   2.7946142e+03   2.8055692e+03   2.8166535e+03   2.8281732e+03   2.8388986e+03   2.8501148e+03   2.8608111e+03   2.8719896e+03   2.8827094e+03   2.8933976e+03   2.9040715e+03   2.9147454e+03   2.9254591e+03   2.9360315e+03   2.9463340e+03   2.9567795e+03   2.9580352e+03   2.9390517e+03   2.8978627e+03   2.8359710e+03   2.9917295e+03   2.7865208e+03   2.6393408e+03   2.6174429e+03   2.9432729e+03   2.6009550e+03   2.6108290e+03   2.6202677e+03   2.6301417e+03   2.5295827e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03
   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.6533071e+03   1.8064882e+03   1.8212992e+03   1.8371102e+03   1.8519401e+03   1.8675268e+03   1.8825433e+03   1.8973616e+03   1.9125136e+03   1.9277585e+03   1.9427874e+03   1.9575984e+03   1.9724094e+03   1.9872205e+03   2.0017060e+03   2.0162171e+03   2.0306811e+03   2.0454646e+03   2.0599145e+03   2.0741767e+03   2.0886480e+03   2.1028785e+03   2.1171021e+03   2.1314468e+03   2.1455586e+03   2.4458070e+03   2.1735868e+03   2.1875948e+03   2.2015559e+03   2.2154375e+03   2.2290822e+03   2.2428414e+03   2.2565255e+03   2.2702452e+03   2.2838666e+03   2.2973684e+03   2.3107254e+03   2.3240833e+03   2.3376253e+03   2.3507907e+03   2.3641952e+03   2.3773605e+03   2.3903734e+03   2.4034521e+03   2.4164461e+03   2.6355718e+03   2.4421873e+03   2.4551455e+03   2.4676405e+03   2.4806457e+03   2.4932000e+03   2.5059067e+03   2.5184067e+03   2.5309268e+03   2.5434179e+03   2.5556680e+03   2.5680865e+03   2.5803010e+03   2.5924461e+03   2.6047227e+03   2.6168245e+03   2.6287621e+03   2.6410283e+03   2.6528015e+03   2.6646879e+03   2.6767184e+03   2.6883605e+03   2.6998802e+03   2.7115066e+03   2.7233549e+03   2.7348746e+03   2.7463943e+03   3.3051322e+03   2.7689983e+03   2.7805180e+03   2.7917301e+03   2.8027356e+03   2.8140771e+03   2.8250987e+03   2.8361164e+03   2.8469960e+03   2.8581558e+03   2.8689086e+03   2.8797953e+03   2.8904688e+03   2.9011038e+03   2.9117276e+03   2.9224076e+03   2.9330815e+03   2.9433290e+03   2.9534803e+03   2.9517631e+03   2.9297001e+03   2.8850962e+03   2.8200870e+03   3.1761554e+03   2.6601461e+03   2.6308333e+03   2.6095979e+03   2.9370721e+03   2.5976177e+03   2.6074917e+03   2.6171265e+03   2.6267496e+03   2.5284609e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03
   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.6533071e+03   1.8056535e+03   1.8212992e+03   1.8364971e+03   1.8519213e+03   1.8667323e+03   1.8818768e+03   1.8972714e+03   1.9121654e+03   1.9269764e+03   1.9417874e+03   1.9565984e+03   1.9714094e+03   1.9862205e+03   2.0009832e+03   2.0156896e+03   2.0297803e+03   2.0444646e+03   2.0590549e+03   2.0731650e+03   2.0878314e+03   2.1017019e+03   2.1163851e+03   2.1302741e+03   2.1441404e+03   2.4445546e+03   2.1723968e+03   2.1864291e+03   2.2002943e+03   2.2140428e+03   2.2279124e+03   2.2414809e+03   2.2553079e+03   2.2685992e+03   2.2823742e+03   2.2957998e+03   2.3090898e+03   2.3224266e+03   2.3358360e+03   2.3494534e+03   2.3626187e+03   2.3757841e+03   2.3886443e+03   2.4016364e+03   2.4143790e+03   2.6336660e+03   2.4405054e+03   2.4532979e+03   2.4659740e+03   2.4785569e+03   2.4912854e+03   2.5037550e+03   2.5165496e+03   2.5288814e+03   2.5412541e+03   2.5536043e+03   2.5659405e+03   2.5782474e+03   2.5906088e+03   2.6024667e+03   2.6146660e+03   2.6265798e+03   2.6387053e+03   2.6503107e+03   2.6622528e+03   2.6742644e+03   2.6857841e+03   2.6973556e+03   2.7092587e+03   2.7207784e+03   2.7322981e+03   2.7438178e+03   3.3019294e+03   2.7664219e+03   2.7779415e+03   2.7889277e+03   2.8001591e+03   2.8113672e+03   2.8223969e+03   2.8334944e+03   2.8443645e+03   2.8551169e+03   2.8660589e+03   2.8769468e+03   2.8876612e+03   2.8984046e+03   2.9090482e+03   2.9193062e+03   2.9300034e+03   2.9406576e+03   2.9495446e+03   2.9449028e+03   2.9191787e+03   2.8706262e+03   2.7972037e+03   3.1551855e+03   2.6496689e+03   2.6219521e+03   2.6014019e+03   2.9308143e+03   2.5943593e+03   2.6041544e+03   2.6138476e+03   2.6233575e+03   2.5273391e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03
   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.6533071e+03   1.8054882e+03   1.8211102e+03   1.8361102e+03   1.8509815e+03   1.8666285e+03   1.8815433e+03   1.8963543e+03   1.9112460e+03   1.9262470e+03   1.9410580e+03   1.9558690e+03   1.9706391e+03   1.9852307e+03   2.0000315e+03   2.0148425e+03   2.0290333e+03   2.0435239e+03   2.0581722e+03   2.0722369e+03   2.0867193e+03   2.1008172e+03   2.1149913e+03   2.1291783e+03   2.1432512e+03   2.4430631e+03   2.1712075e+03   2.1851879e+03   2.1989493e+03   2.2129815e+03   2.2263719e+03   2.2403465e+03   2.2537769e+03   2.2675428e+03   2.2809695e+03   2.2942155e+03   2.3076233e+03   2.3210323e+03   2.3344474e+03   2.3477241e+03   2.3608894e+03   2.3740548e+03   2.3868397e+03   2.3997658e+03   2.4127037e+03   2.6317115e+03   2.4387648e+03   2.4512422e+03   2.4642869e+03   2.4765304e+03   2.4895731e+03   2.5018611e+03   2.5143140e+03   2.5267739e+03   2.5391393e+03   2.5515048e+03   2.5638284e+03   2.5760683e+03   2.5880501e+03   2.6003519e+03   2.6122026e+03   2.6245558e+03   2.6361289e+03   2.6481649e+03   2.6601442e+03   2.6716879e+03   2.6832501e+03   2.6951366e+03   2.7066823e+03   2.7182019e+03   2.7297216e+03   2.7412413e+03   3.2989871e+03   2.7638454e+03   2.7752418e+03   2.7863285e+03   2.7974044e+03   2.8087907e+03   2.8194952e+03   2.8306656e+03   2.8414832e+03   2.8525404e+03   2.8632602e+03   2.8739800e+03   2.8846682e+03   2.8953421e+03   2.9060160e+03   2.9164281e+03   2.9269286e+03   2.9372920e+03   2.9451362e+03   2.9364634e+03   2.9067917e+03   2.8547828e+03   2.7756597e+03   3.1364411e+03   2.6385810e+03   2.6126819e+03   2.5934990e+03   2.9246238e+03   2.5909081e+03   2.6007821e+03   2.6105383e+03   2.6200004e+03   2.5262289e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03
   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.6527874e+03   1.8054882e+03   1.8202992e+03   1.8359440e+03   1.8509213e+03   1.8657323e+03   1.8808166e+03   1.8961884e+03   1.9111654e+03   1.9259764e+03   1.9407874e+03   1.9555984e+03   1.9702011e+03   1.9849146e+03   1.9991647e+03   2.0138425e+03   2.0283934e+03   2.0426168e+03   2.0572322e+03   2.0712342e+03   2.0857652e+03   2.0996951e+03   2.1139665e+03   2.1282175e+03   2.1421369e+03   2.4418058e+03   2.1702447e+03   2.1839099e+03   2.1976646e+03   2.2116794e+03   2.2250991e+03   2.2387955e+03   2.2523074e+03   2.2658640e+03   2.2794736e+03   2.2927925e+03   2.3061102e+03   2.3193993e+03   2.3327431e+03   2.3459084e+03   2.3590738e+03   2.3722392e+03   2.3849922e+03   2.3980572e+03   2.4111272e+03   2.6298625e+03   2.4365617e+03   2.4496233e+03   2.4621536e+03   2.4748922e+03   2.4873459e+03   2.4998956e+03   2.5124130e+03   2.5247734e+03   2.5371542e+03   2.5495350e+03   2.5615244e+03   2.5739540e+03   2.5860625e+03   2.5979933e+03   2.6100950e+03   2.6220327e+03   2.6338521e+03   2.6460721e+03   2.6575918e+03   2.6691764e+03   2.6810664e+03   2.6925861e+03   2.7041058e+03   2.7156255e+03   2.7271452e+03   2.7386648e+03   3.2957183e+03   2.7612689e+03   2.7726196e+03   2.7837436e+03   2.7948280e+03   2.8057515e+03   2.8169030e+03   2.8279373e+03   2.8388089e+03   2.8495052e+03   2.8603890e+03   2.8712018e+03   2.8818549e+03   2.8922784e+03   2.9029919e+03   2.9135176e+03   2.9238730e+03   2.9344207e+03   2.9403287e+03   2.9278023e+03   2.8940981e+03   2.8379962e+03   2.7559913e+03   3.1202247e+03   2.6286448e+03   2.6037224e+03   2.5850813e+03   2.9193725e+03   2.5876376e+03   2.5973900e+03   2.6071498e+03   2.6166631e+03   2.5251252e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03
   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.6527874e+03   1.8046963e+03   1.8202992e+03   1.8351102e+03   1.8504740e+03   1.8657323e+03   1.8805433e+03   1.8953543e+03   1.9101654e+03   1.9249764e+03   1.9397874e+03   1.9545984e+03   1.9694094e+03   1.9842205e+03   1.9985382e+03   2.0128832e+03   2.0276535e+03   2.0417758e+03   2.0562756e+03   2.0703918e+03   2.0846819e+03   2.0987558e+03   2.1128805e+03   2.1270042e+03   2.1411278e+03   2.4403953e+03   2.1688453e+03   2.1826708e+03   2.1965873e+03   2.2101642e+03   2.2240632e+03   2.2373702e+03   2.2510408e+03   2.2646565e+03   2.2778972e+03   2.2911079e+03   2.3046120e+03   2.3179813e+03   2.3314409e+03   2.3446063e+03   2.3575990e+03   2.3704387e+03   2.3833591e+03   2.3963854e+03   2.4094890e+03   2.6275113e+03   2.4348668e+03   2.4475044e+03   2.4602121e+03   2.4727011e+03   2.4854895e+03   2.4979199e+03   2.5102213e+03   2.5226209e+03   2.5349864e+03   2.5473502e+03   2.5596590e+03   2.5715180e+03   2.5838794e+03   2.5956842e+03   2.6079365e+03   2.6198040e+03   2.6317225e+03   2.6434956e+03   2.6550153e+03   2.6669441e+03   2.6784899e+03   2.6903980e+03   2.7020276e+03   2.7130490e+03   2.7245687e+03   2.7360884e+03   3.2928421e+03   2.7586925e+03   2.7700432e+03   2.7807558e+03   2.7922515e+03   2.8031037e+03   2.8142909e+03   2.8250162e+03   2.8361659e+03   2.8468592e+03   2.8576027e+03   2.8682766e+03   2.8789821e+03   2.8895477e+03   2.8999264e+03   2.9105767e+03   2.9208196e+03   2.9310736e+03   2.9346370e+03   2.9179453e+03   2.8806025e+03   2.8208321e+03   2.7299158e+03   3.1050057e+03   2.6187836e+03   2.5950671e+03   2.5768596e+03   2.9158349e+03   2.5845942e+03   2.5940131e+03   2.6036755e+03   2.6133094e+03   2.5239995e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03
   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.7895527e+03   1.8044882e+03   1.8197381e+03   1.8351102e+03   1.8499213e+03   1.8647323e+03   1.8798992e+03   1.8949034e+03   1.9099063e+03   1.9247173e+03   1.9393333e+03   1.9539495e+03   1.9684094e+03   1.9832205e+03   1.9978866e+03   2.0122729e+03   2.0266535e+03   2.0409548e+03   2.0552389e+03   2.0694296e+03   2.0836989e+03   2.0976883e+03   2.1118945e+03   2.1260478e+03   2.1398747e+03   2.4391034e+03   2.1676229e+03   2.1816004e+03   2.1952059e+03   2.2090103e+03   2.2226256e+03   2.2361631e+03   2.2495468e+03   2.2631553e+03   2.2764151e+03   2.2899449e+03   2.3031102e+03   2.3163720e+03   2.3296765e+03   2.3428419e+03   2.3557717e+03   2.3686799e+03   2.3817159e+03   2.3947223e+03   2.4076686e+03   2.6258049e+03   2.4332376e+03   2.4457362e+03   2.4584793e+03   2.4708010e+03   2.4833236e+03   2.4959946e+03   2.5082682e+03   2.5206429e+03   2.5330543e+03   2.5452147e+03   2.5574166e+03   2.5695941e+03   2.5815141e+03   2.5937225e+03   2.6054732e+03   2.6175497e+03   2.6293994e+03   2.6409584e+03   2.6528370e+03   2.6645203e+03   2.6764782e+03   2.6879979e+03   2.6995176e+03   2.7110156e+03   2.7220657e+03   2.7335119e+03   3.2895072e+03   2.7561160e+03   2.7670710e+03   2.7781793e+03   2.7893415e+03   2.8003746e+03   2.8112164e+03   2.8223454e+03   2.8331137e+03   2.8438110e+03   2.8545308e+03   2.8652506e+03   2.8759388e+03   2.8866127e+03   2.8970696e+03   2.9075252e+03   2.9178759e+03   2.9284378e+03   2.9280790e+03   2.9079617e+03   2.8666417e+03   2.8027129e+03   2.6938700e+03   3.0909916e+03   2.6087682e+03   2.5864132e+03   2.5691061e+03   2.9120547e+03   2.5810609e+03   2.5907451e+03   2.6004343e+03   2.6099129e+03   2.5228168e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03
   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.7891785e+03   1.8044882e+03   1.8192992e+03   1.8345508e+03   1.8499213e+03   1.8647323e+03   1.8795433e+03   1.8943543e+03   1.9091654e+03   1.9239764e+03   1.9387874e+03   1.9535860e+03   1.9682283e+03   1.9822568e+03   1.9970315e+03   2.0116097e+03   2.0256535e+03   2.0401768e+03   2.0542728e+03   2.0686256e+03   2.0828824e+03   2.0967059e+03   2.1107855e+03   2.1249384e+03   2.1390912e+03   2.4380003e+03   2.1664567e+03   2.1805412e+03   2.1937874e+03   2.2079212e+03   2.2211159e+03   2.2349951e+03   2.2484163e+03   2.2616107e+03   2.2749779e+03   2.2884292e+03   2.3020749e+03   2.3152403e+03   2.3284057e+03   2.3415710e+03   2.3541916e+03   2.3669403e+03   2.3800897e+03   2.3932324e+03   2.4058916e+03   2.6239397e+03   2.4316084e+03   2.4439681e+03   2.4565654e+03   2.4691388e+03   2.4814919e+03   2.4941133e+03   2.5066276e+03   2.5188900e+03   2.5310608e+03   2.5431995e+03   2.5555290e+03   2.5673819e+03   2.5797271e+03   2.5915313e+03   2.6037836e+03   2.6153033e+03   2.6270808e+03   2.6389051e+03   2.6508623e+03   2.6623820e+03   2.6739017e+03   2.6854214e+03   2.6969411e+03   2.7084608e+03   2.7199805e+03   2.7312956e+03   3.2866970e+03   2.7535395e+03   2.7648902e+03   2.7756029e+03   2.7870986e+03   2.7979507e+03   2.8091379e+03   2.8196576e+03   2.8305372e+03   2.8412346e+03   2.8519543e+03   2.8626741e+03   2.8733623e+03   2.8837677e+03   2.8942687e+03   2.9049488e+03   2.9149962e+03   2.9252835e+03   2.9211420e+03   2.8969458e+03   2.8516814e+03   2.7839579e+03   2.7864352e+03   2.7025225e+03   2.5992666e+03   2.5782966e+03   2.5614328e+03   2.9087529e+03   2.5779184e+03   2.5874708e+03   2.5972324e+03   2.6070736e+03   2.5217780e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03
   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.7886772e+03   1.8039776e+03   1.8192992e+03   1.8341102e+03   1.8489386e+03   1.8640653e+03   1.8791978e+03   1.8940089e+03   1.9088199e+03   1.9233646e+03   1.9379616e+03   1.9525984e+03   1.9674094e+03   1.9819049e+03   1.9962027e+03   2.0107718e+03   2.0250816e+03   2.0394646e+03   2.0536088e+03   2.0678146e+03   2.0818976e+03   2.0958644e+03   2.1099177e+03   2.1240232e+03   2.1377860e+03   2.4366190e+03   2.1655086e+03   2.1792536e+03   2.1928885e+03   2.2064903e+03   2.2201181e+03   2.2335698e+03   2.2468853e+03   2.2605543e+03   2.2737795e+03   2.2871139e+03   2.3004467e+03   2.3136638e+03   2.3266099e+03   2.3397753e+03   2.3527717e+03   2.3655943e+03   2.3784906e+03   2.3915938e+03   2.4041241e+03   2.6223567e+03   2.4298194e+03   2.4423530e+03   2.4548639e+03   2.4675325e+03   2.4798659e+03   2.4923160e+03   2.5046981e+03   2.5167664e+03   2.5291918e+03   2.5413964e+03   2.5533087e+03   2.5656481e+03   2.5774257e+03   2.5896029e+03   2.6012763e+03   2.6134590e+03   2.6252465e+03   2.6367662e+03   2.6482859e+03   2.6600719e+03   2.6715915e+03   2.6831112e+03   2.6946309e+03   2.7058843e+03   2.7174040e+03   2.7289237e+03   3.2837799e+03   2.7510553e+03   2.7624827e+03   2.7734688e+03   2.7845221e+03   2.7953742e+03   2.8065615e+03   2.8170811e+03   2.8279607e+03   2.8386581e+03   2.8493779e+03   2.8600976e+03   2.8707858e+03   2.8809725e+03   2.8916717e+03   2.9018473e+03   2.9124197e+03   2.9214758e+03   2.9138908e+03   2.8856796e+03   2.8364113e+03   2.7645862e+03   2.7697252e+03   2.6915948e+03   2.5904128e+03   2.5701039e+03   2.5578014e+03   2.9051714e+03   2.5749079e+03   2.5847819e+03   2.5942276e+03   2.6036950e+03   2.5207819e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03
   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.5000000e+03   1.7886772e+03   1.8034882e+03   1.8189576e+03   1.8341102e+03   1.8489213e+03   1.8637323e+03   1.8785433e+03   1.8933543e+03   1.9081654e+03   1.9229764e+03   1.9377874e+03   1.9524102e+03   1.9664094e+03   1.9812205e+03   1.9955870e+03   2.0098425e+03   2.0244935e+03   2.0384646e+03   2.0529723e+03   2.0669384e+03   2.0808516e+03   2.0947003e+03   2.1087660e+03   2.1228421e+03   2.1369407e+03   2.4353622e+03   2.1643263e+03   2.1779587e+03   2.1917118e+03   2.2051509e+03   2.2189299e+03   2.2322341e+03   2.2455128e+03   2.2593465e+03   2.2725913e+03   2.2857566e+03   2.2989220e+03   2.3120874e+03   2.3252527e+03   2.3384181e+03   2.3514246e+03   2.3639398e+03   2.3769438e+03   2.3899495e+03   2.4023593e+03   2.6203899e+03   2.4279977e+03   2.4407409e+03   2.4529463e+03   2.4655279e+03   2.4782370e+03   2.4904023e+03   2.5025677e+03   2.5149929e+03   2.5272310e+03   2.5391431e+03   2.5515519e+03   2.5634499e+03   2.5755913e+03   2.5873783e+03   2.5996307e+03   2.6111503e+03   2.6226700e+03   2.6346250e+03   2.6461447e+03   2.6582291e+03   2.6697488e+03   2.6812685e+03   2.6922234e+03   2.7037123e+03   2.7148275e+03   2.7263472e+03   3.2809059e+03   2.7485374e+03   2.7599063e+03   2.7708924e+03   2.7819456e+03   2.7927978e+03   2.8038913e+03   2.8145047e+03   2.8253165e+03   2.8360145e+03   2.8467633e+03   2.8574732e+03   2.8680228e+03   2.8783631e+03   2.8889940e+03   2.8992141e+03   2.9094698e+03   2.9170077e+03   2.9051930e+03   2.8728520e+03   2.8198490e+03   2.7284824e+03   2.7543925e+03   2.6806610e+03   2.5811847e+03   2.5618329e+03   2.5536284e+03   2.9016404e+03   2.5716848e+03   2.5813001e+03   2.5910393e+03   2.6007544e+03   2.5197160e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03
